filename,aligner,dseq
ENSG00000005102.fasta,macse,0.000270855904658722
ENSG00000005102.fasta,mafft,0.000270855904658722
ENSG00000005102.fasta,prank,0.000270855904658722
ENSG00000005189.fasta,tri-ecm,0.00730337078651685
ENSG00000005189.fasta,clustalo,0.0567415730337079
ENSG00000005189.fasta,macse,0.0567415730337079
ENSG00000005189.fasta,mafft,0.0567415730337079
ENSG00000005189.fasta,prank,0.0135955056179775
ENSG00000005194.fasta,tri-ecm,0.000266524520255864
ENSG00000005194.fasta,clustalo,0.000266524520255864
ENSG00000005194.fasta,macse,0.000266524520255864
ENSG00000005194.fasta,mafft,0.000266524520255864
ENSG00000005194.fasta,prank,0.000266524520255864
ENSG00000005238.fasta,tri-ecm,0.00015470297029703
ENSG00000005238.fasta,clustalo,0.00015470297029703
ENSG00000005238.fasta,macse,0.00015470297029703
ENSG00000005238.fasta,mafft,0.00015470297029703
ENSG00000005238.fasta,prank,0.00015470297029703
ENSG00000005243.fasta,tri-ecm,0.00695461200585652
ENSG00000005243.fasta,clustalo,0.263909224011713
ENSG00000005243.fasta,macse,0.00695461200585652
ENSG00000005243.fasta,mafft,0.0530746705710103
ENSG00000005243.fasta,prank,0.000366032210834553
ENSG00000005302.fasta,tri-ecm,0.0011558784676354
ENSG00000005302.fasta,clustalo,0.000165125495376486
ENSG00000005302.fasta,macse,0.000165125495376486
ENSG00000005302.fasta,mafft,0.00214663143989432
ENSG00000005302.fasta,prank,0.000165125495376486
ENSG00000005421.fasta,tri-ecm,0.00605381165919283
ENSG00000005421.fasta,clustalo,0.0105381165919283
ENSG00000005421.fasta,macse,0.00964125560538117
ENSG00000005421.fasta,mafft,0.00919282511210762
ENSG00000005421.fasta,prank,0.00650224215246637
ENSG00000005448.fasta,tri-ecm,0.00024975024975025
ENSG00000005448.fasta,clustalo,0.00024975024975025
ENSG00000005448.fasta,macse,0.00024975024975025
ENSG00000005448.fasta,mafft,0.00024975024975025
ENSG00000005448.fasta,prank,0.00024975024975025
ENSG00000005513.fasta,tri-ecm,0.000187617260787992
ENSG00000005513.fasta,clustalo,0.000187617260787992
ENSG00000005513.fasta,macse,0.00131332082551595
ENSG00000005513.fasta,mafft,0.000187617260787992
ENSG00000005513.fasta,prank,0.00131332082551595
ENSG00000005812.fasta,tri-ecm,0.00023696682464455
ENSG00000005812.fasta,clustalo,0.00165876777251185
ENSG00000005812.fasta,macse,0.00165876777251185
ENSG00000005812.fasta,mafft,0.00023696682464455
ENSG00000005812.fasta,prank,0.00165876777251185
ENSG00000005882.fasta,tri-ecm,0.000204415372035977
ENSG00000005882.fasta,clustalo,0.00143090760425184
ENSG00000005882.fasta,macse,0.000204415372035977
ENSG00000005882.fasta,mafft,0.000204415372035977
ENSG00000005882.fasta,prank,0.000204415372035977
ENSG00000005981.fasta,tri-ecm,0.000189322226429383
ENSG00000005981.fasta,clustalo,0.000189322226429383
ENSG00000005981.fasta,macse,0.000189322226429383
ENSG00000005981.fasta,mafft,0.000189322226429383
ENSG00000005981.fasta,prank,0.000189322226429383
ENSG00000006007.fasta,tri-ecm,0.000251256281407035
ENSG00000006007.fasta,clustalo,0.00175879396984925
ENSG00000006007.fasta,macse,0.000251256281407035
ENSG00000006007.fasta,mafft,0.000251256281407035
ENSG00000006007.fasta,prank,0.000251256281407035
ENSG00000006015.fasta,tri-ecm,0.000406173842404549
ENSG00000006015.fasta,clustalo,0.000406173842404549
ENSG00000006015.fasta,macse,0.000406173842404549
ENSG00000006015.fasta,mafft,0.000406173842404549
ENSG00000006015.fasta,prank,0.000406173842404549
ENSG00000006025.fasta,tri-ecm,9.08595311648192e-05
ENSG00000006025.fasta,clustalo,0.0300745048155552
ENSG00000006025.fasta,macse,0.0264401235689624
ENSG00000006025.fasta,mafft,0.0280755951299291
ENSG00000006025.fasta,prank,0.00917681264764674
ENSG00000006042.fasta,tri-ecm,0.00475841874084919
ENSG00000006042.fasta,clustalo,0.00256222547584187
ENSG00000006042.fasta,macse,0.00256222547584187
ENSG00000006042.fasta,mafft,0.000366032210834553
ENSG00000006042.fasta,prank,0.668740849194729
ENSG00000006062.fasta,tri-ecm,0.000618483831065559
ENSG00000006062.fasta,clustalo,8.83548330093656e-05
ENSG00000006062.fasta,macse,8.83548330093656e-05
ENSG00000006062.fasta,mafft,8.83548330093656e-05
ENSG00000006062.fasta,prank,8.83548330093656e-05
ENSG00000006116.fasta,tri-ecm,0.00309376487386959
ENSG00000006116.fasta,clustalo,0.0544978581627796
ENSG00000006116.fasta,macse,0.052594002855783
ENSG00000006116.fasta,mafft,0.0544978581627796
ENSG00000006116.fasta,prank,0.000237981913374584
ENSG00000006125.fasta,tri-ecm,9.00738605656638e-05
ENSG00000006125.fasta,clustalo,0.000630517023959647
ENSG00000006125.fasta,macse,9.00738605656638e-05
ENSG00000006125.fasta,mafft,9.00738605656638e-05
ENSG00000006125.fasta,prank,9.00738605656638e-05
ENSG00000006128.fasta,tri-ecm,0.00411764705882353
ENSG00000006128.fasta,clustalo,0.000588235294117647
ENSG00000006128.fasta,macse,0.000588235294117647
ENSG00000006128.fasta,mafft,0.000588235294117647
ENSG00000006128.fasta,prank,0.000588235294117647
ENSG00000006194.fasta,tri-ecm,0.000123609394313968
ENSG00000006194.fasta,clustalo,0.000865265760197775
ENSG00000006194.fasta,macse,0.000123609394313968
ENSG00000006194.fasta,mafft,0.000123609394313968
ENSG00000006194.fasta,prank,0.000123609394313968
ENSG00000006210.fasta,tri-ecm,0.00254802038416307
ENSG00000006210.fasta,clustalo,0.000196001568012544
ENSG00000006210.fasta,macse,0.000196001568012544
ENSG00000006210.fasta,mafft,0.000196001568012544
ENSG00000006210.fasta,prank,0.000196001568012544
ENSG00000006282.fasta,tri-ecm,0.000101173613921489
ENSG00000006282.fasta,clustalo,0.000101173613921489
ENSG00000006282.fasta,macse,0.000101173613921489
ENSG00000006282.fasta,mafft,0.000101173613921489
ENSG00000006282.fasta,prank,0.000101173613921489
ENSG00000006530.fasta,tri-ecm,0.000175746924428823
ENSG00000006530.fasta,clustalo,0.00333919156414763
ENSG00000006530.fasta,macse,0.00263620386643234
ENSG00000006530.fasta,mafft,0.00228471001757469
ENSG00000006530.fasta,prank,0.000175746924428823
ENSG00000006555.fasta,tri-ecm,0.000146412884333821
ENSG00000006555.fasta,clustalo,0.00278184480234261
ENSG00000006555.fasta,macse,0.00278184480234261
ENSG00000006555.fasta,mafft,0.00190336749633968
ENSG00000006555.fasta,prank,0.000146412884333821
ENSG00000006576.fasta,tri-ecm,0.000104405930256839
ENSG00000006576.fasta,clustalo,0.0188974733764878
ENSG00000006576.fasta,macse,0.0013572770933389
ENSG00000006576.fasta,mafft,0.000104405930256839
ENSG00000006576.fasta,prank,0.0013572770933389
ENSG00000006611.fasta,tri-ecm,0.0012021453671167
ENSG00000006611.fasta,clustalo,0.00342149066025522
ENSG00000006611.fasta,macse,9.24727205474385e-05
ENSG00000006611.fasta,mafft,0.00342149066025522
ENSG00000006611.fasta,prank,9.24727205474385e-05
ENSG00000006638.fasta,tri-ecm,0.000242483026188167
ENSG00000006638.fasta,clustalo,0.0186711930164888
ENSG00000006638.fasta,macse,0.00169738118331717
ENSG00000006638.fasta,mafft,0.000242483026188167
ENSG00000006638.fasta,prank,0.0574684772065955
ENSG00000006652.fasta,tri-ecm,0.000165617754223253
ENSG00000006652.fasta,clustalo,0.000165617754223253
ENSG00000006652.fasta,macse,0.000165617754223253
ENSG00000006652.fasta,mafft,0.000165617754223253
ENSG00000006652.fasta,prank,0.000165617754223253
ENSG00000006740.fasta,tri-ecm,0.000101791530944625
ENSG00000006740.fasta,clustalo,0.00193403908794788
ENSG00000006740.fasta,macse,0.00193403908794788
ENSG00000006740.fasta,mafft,0.000101791530944625
ENSG00000006740.fasta,prank,0.00193403908794788
ENSG00000006744.fasta,tri-ecm,0.000113045444268596
ENSG00000006744.fasta,clustalo,0.000113045444268596
ENSG00000006744.fasta,macse,0.000113045444268596
ENSG00000006744.fasta,mafft,0.000113045444268596
ENSG00000006744.fasta,prank,0.000113045444268596
ENSG00000006747.fasta,tri-ecm,0.000806080147397513
ENSG00000006747.fasta,clustalo,0.000115154306771073
ENSG00000006747.fasta,macse,0.000115154306771073
ENSG00000006747.fasta,mafft,0.000115154306771073
ENSG00000006747.fasta,prank,0.000115154306771073
ENSG00000006756.fasta,tri-ecm,0.000980941704035874
ENSG00000006756.fasta,clustalo,0.000980941704035874
ENSG00000006756.fasta,macse,0.00182174887892377
ENSG00000006756.fasta,mafft,0.000140134529147982
ENSG00000006756.fasta,prank,0.00182174887892377
ENSG00000006757.fasta,tri-ecm,0.00226830848995463
ENSG00000006757.fasta,clustalo,0.00226830848995463
ENSG00000006757.fasta,macse,0.00421257290991575
ENSG00000006757.fasta,mafft,0.00226830848995463
ENSG00000006757.fasta,prank,0.00226830848995463
ENSG00000006831.fasta,tri-ecm,0.000216919739696312
ENSG00000006831.fasta,clustalo,0.00412147505422994
ENSG00000006831.fasta,macse,0.00412147505422994
ENSG00000006831.fasta,mafft,0.000216919739696312
ENSG00000006831.fasta,prank,0.00281995661605206
ENSG00000007062.fasta,tri-ecm,0.000673854447439353
ENSG00000007062.fasta,clustalo,0.00125144397381594
ENSG00000007062.fasta,macse,9.62649210627647e-05
ENSG00000007062.fasta,mafft,0.000673854447439353
ENSG00000007062.fasta,prank,9.62649210627647e-05
ENSG00000007080.fasta,tri-ecm,0.000328515111695138
ENSG00000007080.fasta,clustalo,0.0239816031537451
ENSG00000007080.fasta,macse,0.0239816031537451
ENSG00000007080.fasta,mafft,0.0239816031537451
ENSG00000007080.fasta,prank,0.000328515111695138
ENSG00000007129.fasta,tri-ecm,0.00351541373715522
ENSG00000007129.fasta,clustalo,0.000270416441319632
ENSG00000007129.fasta,macse,0.000270416441319632
ENSG00000007129.fasta,mafft,0.000270416441319632
ENSG00000007129.fasta,prank,0.000270416441319632
ENSG00000007341.fasta,tri-ecm,0.00020096463022508
ENSG00000007341.fasta,clustalo,0.00020096463022508
ENSG00000007341.fasta,macse,0.00140675241157556
ENSG00000007341.fasta,mafft,0.00020096463022508
ENSG00000007341.fasta,prank,0.386053054662379
ENSG00000007350.fasta,tri-ecm,0.000978473581213307
ENSG00000007350.fasta,clustalo,0.00013978194017333
ENSG00000007350.fasta,macse,0.000978473581213307
ENSG00000007350.fasta,mafft,0.000978473581213307
ENSG00000007350.fasta,prank,0.000978473581213307
ENSG00000007376.fasta,tri-ecm,0.00428313796212804
ENSG00000007376.fasta,clustalo,0.00157799819657349
ENSG00000007376.fasta,macse,0.00157799819657349
ENSG00000007376.fasta,mafft,0.00157799819657349
ENSG00000007376.fasta,prank,0.181469792605951
ENSG00000007866.fasta,tri-ecm,0.00145772594752187
ENSG00000007866.fasta,clustalo,0.0127030403998334
ENSG00000007866.fasta,macse,0.000208246563931695
ENSG00000007866.fasta,mafft,0.00145772594752187
ENSG00000007866.fasta,prank,0.000208246563931695
ENSG00000007933.fasta,tri-ecm,0.000735294117647059
ENSG00000007933.fasta,clustalo,0.0372058823529412
ENSG00000007933.fasta,macse,0.0354411764705882
ENSG00000007933.fasta,mafft,0.0372058823529412
ENSG00000007933.fasta,prank,0.00367647058823529
ENSG00000007944.fasta,tri-ecm,0.00133282559025133
ENSG00000007944.fasta,clustalo,0.0264661081492765
ENSG00000007944.fasta,macse,0.00133282559025133
ENSG00000007944.fasta,mafft,0.00133282559025133
ENSG00000007944.fasta,prank,0.00133282559025133
ENSG00000007952.fasta,tri-ecm,0.00396359365825015
ENSG00000007952.fasta,clustalo,0.0779506752789196
ENSG00000007952.fasta,macse,0.0468291250733999
ENSG00000007952.fasta,mafft,0.0550499119201409
ENSG00000007952.fasta,prank,0.0107163828537874
ENSG00000007968.fasta,tri-ecm,0.00243354548858106
ENSG00000007968.fasta,clustalo,0.000187195806813927
ENSG00000007968.fasta,macse,0.00168476226132535
ENSG00000007968.fasta,mafft,0.000187195806813927
ENSG00000007968.fasta,prank,0.000187195806813927
ENSG00000008056.fasta,tri-ecm,0.000581801256690714
ENSG00000008056.fasta,clustalo,0.0119851058878287
ENSG00000008056.fasta,macse,0.0110542238771236
ENSG00000008056.fasta,mafft,0.0119851058878287
ENSG00000008056.fasta,prank,0.000116360251338143
ENSG00000008118.fasta,tri-ecm,0.00120981679917041
ENSG00000008118.fasta,clustalo,0.269097822329761
ENSG00000008118.fasta,macse,0.00846871759419288
ENSG00000008118.fasta,mafft,0.0126166609056343
ENSG00000008118.fasta,prank,0.000172830971310059
ENSG00000008196.fasta,tri-ecm,0.000180897250361794
ENSG00000008196.fasta,clustalo,0.000180897250361794
ENSG00000008196.fasta,macse,0.000180897250361794
ENSG00000008196.fasta,mafft,0.000180897250361794
ENSG00000008196.fasta,prank,0.000180897250361794
ENSG00000008197.fasta,tri-ecm,0.00129581636430952
ENSG00000008197.fasta,clustalo,0.0264716771566087
ENSG00000008197.fasta,macse,0.0175860792299148
ENSG00000008197.fasta,mafft,0.0131432802665679
ENSG00000008197.fasta,prank,0.00388744909292854
ENSG00000008323.fasta,tri-ecm,0.00221612494723512
ENSG00000008323.fasta,clustalo,0.0102363866610384
ENSG00000008323.fasta,macse,0.0102363866610384
ENSG00000008323.fasta,mafft,0.0102363866610384
ENSG00000008323.fasta,prank,0.000105529759392149
ENSG00000008324.fasta,tri-ecm,0.00107296137339056
ENSG00000008324.fasta,clustalo,0.00751072961373391
ENSG00000008324.fasta,macse,0.00107296137339056
ENSG00000008324.fasta,mafft,0.00751072961373391
ENSG00000008324.fasta,prank,0.00107296137339056
ENSG00000008394.fasta,tri-ecm,0.0263452914798206
ENSG00000008394.fasta,clustalo,0.151905829596413
ENSG00000008394.fasta,macse,0.0913677130044843
ENSG00000008394.fasta,mafft,0.0913677130044843
ENSG00000008394.fasta,prank,0.0173766816143498
ENSG00000008438.fasta,tri-ecm,0.0130890052356021
ENSG00000008438.fasta,clustalo,0.441361256544503
ENSG00000008438.fasta,macse,0.000523560209424084
ENSG00000008438.fasta,mafft,0.00366492146596859
ENSG00000008438.fasta,prank,0.000523560209424084
ENSG00000009724.fasta,tri-ecm,0.000123243776189302
ENSG00000009724.fasta,clustalo,0.000123243776189302
ENSG00000009724.fasta,macse,0.000123243776189302
ENSG00000009724.fasta,mafft,0.000123243776189302
ENSG00000009724.fasta,prank,0.000123243776189302
ENSG00000009780.fasta,tri-ecm,0.000271296798697775
ENSG00000009780.fasta,clustalo,0.00841020075963104
ENSG00000009780.fasta,macse,0.00189907759088443
ENSG00000009780.fasta,mafft,0.000271296798697775
ENSG00000009780.fasta,prank,0.00189907759088443
ENSG00000009790.fasta,tri-ecm,0.000147188695908154
ENSG00000009790.fasta,clustalo,0.00103032087135708
ENSG00000009790.fasta,macse,0.000147188695908154
ENSG00000009790.fasta,mafft,0.000147188695908154
ENSG00000009790.fasta,prank,0.000147188695908154
ENSG00000009830.fasta,tri-ecm,0.000552486187845304
ENSG00000009830.fasta,clustalo,0.0173480662983425
ENSG00000009830.fasta,macse,0.0160220994475138
ENSG00000009830.fasta,mafft,0.0173480662983425
ENSG00000009830.fasta,prank,0.000110497237569061
ENSG00000009844.fasta,tri-ecm,0.00032916392363397
ENSG00000009844.fasta,clustalo,0.00032916392363397
ENSG00000009844.fasta,macse,0.00427913100724161
ENSG00000009844.fasta,mafft,0.00230414746543779
ENSG00000009844.fasta,prank,0.36899275839368
ENSG00000010219.fasta,tri-ecm,0.000130992926381975
ENSG00000010219.fasta,clustalo,0.000130992926381975
ENSG00000010219.fasta,macse,0.000130992926381975
ENSG00000010219.fasta,mafft,0.000130992926381975
ENSG00000010219.fasta,prank,0.000130992926381975
ENSG00000010270.fasta,tri-ecm,0.000386398763523957
ENSG00000010270.fasta,clustalo,0.0027047913446677
ENSG00000010270.fasta,macse,0.00502318392581144
ENSG00000010270.fasta,mafft,0.000386398763523957
ENSG00000010270.fasta,prank,0.00502318392581144
ENSG00000010282.fasta,tri-ecm,0.00204724409448819
ENSG00000010282.fasta,clustalo,0.00015748031496063
ENSG00000010282.fasta,macse,0.00141732283464567
ENSG00000010282.fasta,mafft,0.00015748031496063
ENSG00000010282.fasta,prank,0.00015748031496063
ENSG00000010310.fasta,tri-ecm,0.00126903553299492
ENSG00000010310.fasta,clustalo,0.0197606961566352
ENSG00000010310.fasta,macse,0.0219361856417694
ENSG00000010310.fasta,mafft,0.000181290790427846
ENSG00000010310.fasta,prank,0.0154097171863669
ENSG00000010318.fasta,tri-ecm,0.00672522646170738
ENSG00000010318.fasta,clustalo,0.050370573702992
ENSG00000010318.fasta,macse,0.050370573702992
ENSG00000010318.fasta,mafft,0.050370573702992
ENSG00000010318.fasta,prank,0.0289596486412298
ENSG00000010319.fasta,tri-ecm,0.000108412836079792
ENSG00000010319.fasta,clustalo,0.000108412836079792
ENSG00000010319.fasta,macse,0.000108412836079792
ENSG00000010319.fasta,mafft,0.000108412836079792
ENSG00000010319.fasta,prank,0.000108412836079792
ENSG00000010379.fasta,tri-ecm,0.000137816979051819
ENSG00000010379.fasta,clustalo,0.00261852260198456
ENSG00000010379.fasta,macse,0.000137816979051819
